id,title,release_date,vote_average,vote_count,popularity,original_language,genre_ids,budget,revenue,runtime,production_companies,overview
605886,To Catch a Killer,2023-04-06,6.945,903,41.379,en,"[{'id': 53, 'name': 'Thriller'}]",0,200221,119,"['FilmNation Entertainment', 'RainMaker Films']",Baltimore. New Year's Eve. A talented but troubled police officer is recruited by the FBI's chief investigator to help profile and track down a mass murderer.
429471,Captive State,2019-03-15,5.624,1104,25.587,en,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",25000000,8808611,110,"['Participant', 'Lightfuse & Gettaway', 'Focus Features', 'DreamWorks Pictures', 'Amblin Partners', 'Mandate International']","Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood occupied by an alien force for nine years, increased surveillance and the restriction of civil rights have given rise to an authoritarian system -- and dissent among the populace."
34584,The NeverEnding Story,1984-04-06,7.198,3874,34.823,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",27000000,20158808,102,"['Constantin Film', 'WDR', 'Bavaria Film', 'Dieter Geissler Filmproduktion', 'PSO', 'Warner Bros. Pictures', 'Bernd Eichinger Productions']","While hiding from bullies in his school's attic, a young boy discovers the extraordinary land of Fantasia, through a magical book called The Neverending Story. The book tells the tale of Atreyu, a young warrior who, with the help of a luck dragon named Falkor, must save Fantasia from the destruction of The Nothing."
527261,The Silence,2019-05-16,6.014,1484,38.819,en,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",0,2325977,90,"['Constantin Film', 'EMJAG Productions', 'Mister Smith Entertainment']","With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult."
823625,Blacklight,2022-02-10,6.192,1051,38.816,en,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",43000000,15902207,104,"['The Solution', 'Zero Gravity Management', 'Film Victoria', 'Lightstream Entertainment', 'Screen Australia', 'Footloose Productions', 'Sina Studios', 'Fourstar Film Partners Production', 'Elevate Production Finance', 'Monty the Dog Productions']",Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.
676701,"Tad, the Lost Explorer and the Emerald Tablet",2022-08-24,7.551,284,35.599,es,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",11983950,32800000,89,"['Lightbox Animation Studios', '4 Cats Pictures', 'Ikiru Films', 'Telecinco Cinema']","Tad accidentally unleashes an ancient spell, endangering the lives of his friends Mummy, Jeff, and Belzoni. With everyone against him and only helped by Sara, he sets off on an adventure to end the Curse of the Mummy."
2989,Roar,1981-11-12,5.945,110,38.796,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",17000000,2000000,102,['American Filmworks'],Roar follows a family who are attacked by various African animals at the secluded home of their keeper.
1252428,Anaconda,2024-03-01,6.724,29,37.136,zh,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",0,0,0,[],"The film follows a struggling circus, deceived by its former partner, as it embarks on a tour in Thailand. During the journey through a Southeast Asian rainforest, they encounter attacks by a giant python. They meet a mysterious man named Jeff who offers to help, but they soon realize he's a poacher. As they search for Jeff's boat, they face life-and-death struggles with the python and Jeff himself."
9792,The Hills Have Eyes,2006-03-10,6.414,2867,38.764,en,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",15000000,69623713,107,"['Fox Searchlight Pictures', 'Craven-Maddalena Films', 'Major Studio Partners', 'Dune Entertainment']","Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey."
440471,Escape Plan 2: Hades,2018-06-05,5.164,1394,38.763,en,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",20000000,17500000,96,"['Leomus Pictures', 'Grindstone Entertainment Group', 'Lionsgate', 'Summit Entertainment', 'Highland Film Group', 'Plastic Fish Productions', 'The Fyzz', 'Ingenious Media', 'RPI Group Productions', 'EFO Films']","Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends."
8329,[REC],2007-11-23,7.196,4220,38.755,es,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1500000,32511655,78,"['Filmax', 'Castelao Productions', 'Canal+ España', 'TVE', 'ICO']",A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.
736732,Broker,2022-06-08,7.187,410,38.751,ko,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,18632208,129,"['Zip Cinema', 'CJ Entertainment']","Sang-hyun is always struggling from debt, and Dong-soo works at a baby box facility. On a rainy night, they steal the baby Woo-sung, who was left in the baby box, to sell him at a good price. Meanwhile, detectives were watching, and they quietly track them down to capture the crucial evidence."
926899,The House,2022-01-14,7.019,981,34.583,en,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",0,0,97,['Nexus Studios'],"Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy."
66105,Saint Seiya: Legend of Crimson Youth,1988-07-23,7.61,187,43.559,ja,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",0,0,75,['Toei Animation'],"Athena receives the visit of Phoebus Abel, her older brother and God of the Corona. He informs her that he has come to destroy humanity as punishment for their corruption, just as it was done in ancient times. He dismisses Seiya and the Bronze Saints, as she will now be guarded by Abel's three Corona Saints, Atlas of Carina, Jaow of Lynx and Berenike of Coma Berenices, and the five resurrected Gold Saints who died in the Sanctuary battle: Saga of Gemini, Deathmask of Cancer, Shura of Capricorn, Camus of Aquarius and Aphrodite of Pisces. When Athena rebels against Abel's plan, he attacks her, sending her soul to Elysion, the final resting place from which there is no return. The Bronze Saints immediately rush to the Sanctuary to save her and ultimately overcome Abel."
760161,Orphan: First Kill,2022-07-27,6.663,2014,33.336,en,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10000000,9572765,99,"['Dark Castle Entertainment', 'Entertainment One', 'Eagle Vision']","After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost."
10189,Pineapple Express,2008-08-06,6.632,3670,30.31,en,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",27000000,101624843,111,"['Columbia Pictures', 'Relativity Media', 'Apatow Productions']",A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.
878508,While We Sleep,2021-10-01,5.088,17,34.085,en,"[{'id': 27, 'name': 'Horror'}]",0,0,92,[],"After observing a hauntingly familiar abnormal CAT scan of a 13 year old girl, radiologist Nina Evanko battles to find the source of the young girl's sleeping disorder. What she discovers is darker and stranger than she could have imagined."
1970,The Grudge,2004-10-22,5.898,2841,32.805,en,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10000000,183474602,92,['Ghost House Pictures'],"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim."
590706,Jiu Jitsu,2020-11-20,4.836,582,44.817,en,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",23000000,99924,102,"['Acme Rocket Fuel', 'Green Olive Films', 'Double Tree Entertainment']","Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance."
45772,Gnomeo & Juliet,2011-01-13,5.871,1892,38.682,en,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",36000000,189712432,84,"['Touchstone Pictures', 'Starz Animation', 'Rocket Pictures', 'Miramax', 'Mandate International']","A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?"
9889,Shallow Hal,2001-11-01,6.158,2806,35.552,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",40000000,141069860,114,"['20th Century Fox', 'Conundrum Entertainment']","After taking his dying father's advice, Hal dates only the embodiments of female physical perfection. But that all changes after Hal has an unexpected run-in with self-help guru Tony Robbins. Intrigued by Hal's shallowness, Robbins hypnotizes him into seeing the beauty that exists even in the least physically appealing women. Hal soon falls for Rosemary, but he doesn't realize that his gorgeous girlfriend is actually a 300-pound-not-so-hottie."
11008,Major Payne,1995-03-24,6.365,754,29.801,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",0,30112050,95,"['Universal Pictures', ""Wife 'n' Kids""]","Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope."
841755,Mortal Kombat Legends: Battle of the Realms,2021-08-30,7.636,416,35.817,en,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",0,0,80,['Warner Bros. Animation'],"The Earthrealm heroes must journey to the Outworld and fight for the survival of their homeland, invaded by the forces of evil warlord Shao Kahn, in the tournament to end all tournaments: the final Mortal Kombat."
627725,The Banker,2020-03-06,7.607,868,33.06,en,"[{'id': 18, 'name': 'Drama'}]",0,0,120,"['Romulus Entertainment', 'Hyphenate Films', 'Iam21 Entertainment', 'Mad Hatter Entertainment']","In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream."
578701,Those Who Wish Me Dead,2021-05-05,6.7,1558,38.655,en,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",20000000,23384502,100,"['Bron Studios', 'New Line Cinema', 'Bosque Ranch Productions', 'Film Rites']","A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all."
345911,Lights Out,2016-07-21,6.349,3769,37.303,en,"[{'id': 27, 'name': 'Horror'}]",4900000,148868835,81,"['New Line Cinema', 'Atomic Monster', 'Grey Matter Productions', 'RatPac Entertainment']","Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother."
589761,Chernobyl: Abyss,2021-04-15,6.249,489,32.063,ru,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",9100000,6459306,136,"['Non-Stop Productions', 'DK Entertainment', 'Central Partnership', 'KIT Film Studio', 'Kinoprime Foundation']",The aftermath of a shocking explosion at the Chernobyl nuclear power station made hundreds of people sacrifice their lives to clean up the site of the catastrophe and to successfully prevent an even bigger disaster that could have turned a large part of the European continent into an uninhabitable exclusion zone. This is their story.
16237,Teen Titans: Trouble in Tokyo,2006-09-15,7.795,374,40.049,en,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",0,0,75,"['DC Comics', 'Warner Bros. Animation']","America's coolest heroes Teen Titans head to Japan as they spring into action when a new threat, the dichromatic ninja Saico-Tek, appears in their city. A chase across the city ensues, ending at Titans Tower. Saico-Tek is interrogated by Robin with the aid of a translation program, and reveals the identity of the one who sent him. The ninja then escapes his bonds and vanishes after destroying a fire sprinkler, and the Titans' only lead is to search for his mysterious master - the shadowy figure known as Brushogun."
985617,Reality,2023-06-02,6.452,323,27.848,en,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0,83,"['In The Cut Films', 'Fit Via Vi', 'Seaview Productions', 'Cinereach', 'Burn These Words Films', 'Tanbark Pictures', '2 SQ FT']","Augusta, Georgia, United States, June 3, 2017. After running some errands, Reality Winner returns home, where she is approached by two men."
38077,Red Dust,1932-10-22,6.9,59,43.567,en,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",408000,1223000,83,['Metro-Goldwyn-Mayer'],"Dennis, owner of a rubber plantation in Cochinchina, is involved with Vantine, who left Saigon to evade the police. When his new surveyor arrives along with his refined wife Dennis is quickly infatuated by her."
6795,Zathura: A Space Adventure,2005-11-06,6.42,3176,42.797,en,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",65000000,65079104,101,"['Teitler Film', 'Michael De Luca Productions', 'Columbia Pictures', 'Radar Pictures']","After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home."
353326,The Man Who Knew Infinity,2016-04-08,7.169,1361,38.636,en,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0,11472454,108,"['Animus Films', 'Pressman Film', 'Kreo Films', 'Xeitgeist Entertainment Group', 'American Entertainment Investors', 'Cayenne Pepper Productions']","Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where he becomes a pioneer in mathematical theories with the guidance of his professor, G.H. Hardy."
800510,Kimi,2022-02-10,6.216,822,38.63,en,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",3500000,0,89,"['New Line Cinema', 'HBO Max']","A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: leave her apartment."
8066,Stay,2005-09-24,6.583,1268,42.295,en,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",50000000,8342132,99,"['Epsilon Motion Pictures', 'Regency Enterprises', 'New Regency Pictures', '20th Century Fox']","Psychiatrist Sam Foster has a new patient, Henry Letham, who claims to be suicidal. In trying to diagnose him, Sam visits Henry's prior therapist and also finds Henry's mother -- even though Henry has said that he murdered both of his parents. As reality starts to contradict fact, Sam spirals into an unstable mental state. Then he finds a clue as to how and when Henry may try to kill himself, and races to try to stop him."
39314,Mighty Joe Young,1949-07-27,6.346,104,37.291,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1800000,1950000,94,"['Argosy Pictures', 'RKO Radio Pictures']","A young woman, Jill Young, grew up on her father's ranch in Africa, raising a large gorilla named Joe from an infant. Years later, she brings him to Hollywood to become a star."
668461,Slumberland,2022-11-18,7.374,791,31.321,en,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",35000000,0,117,"['Chernin Entertainment', 'about:blank']","A young girl discovers a secret map to the dreamworld of Slumberland, and with the help of an eccentric outlaw, she traverses dreams and flees nightmares, with the hope that she will be able to see her late father again."
532408,The Boogeyman,2023-05-31,6.461,790,33.588,en,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",41900000,66978229,99,"['21 Laps Entertainment', '20th Century Studios']","Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late."
16411,Initial D,2005-05-12,6.7,252,32.286,cn,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1549000,7096000,108,"['Sil-Metropole Organisation', 'Basic Pictures', 'Avex Entertainment', 'Media Asia Films', 'China Star Entertainment', 'Fennec Entertainment']","After winning his first competition, Takumi focuses his attention on drift racing, a sport he has unknowingly perfected while delivering tofu in his father's Toyota AE86."
133121,Resident Evil: Damnation,2012-09-25,6.887,846,37.037,en,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",0,2325035,100,"['Digital Frontier', 'Capcom', 'Sony Pictures']","U.S. federal agent Leon S. Kennedy sneaks into the ""East Slavic Republic"" to verify rumors that Bio-Organic Weapons (BOWs) are being used in the country's civil war, which the U.S. and Russia are making preparations to jointly intervene in. Right after his infiltration, the U.S. government orders him to leave immediately. Determined to uncover the truth, Leon ignores the order and enters the battlefield to end the chain of tragedies caused by the BOWs."
531428,Portrait of a Lady on Fire,2019-09-18,8.133,2424,43.541,fr,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5740000,9923127,120,"['Lilies Films', 'ARTE France Cinéma', 'Hold Up Films']","On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman."
316154,The Bad Batch,2017-06-23,5.248,1032,33.787,en,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",6000000,180851,119,"['Annapurna Pictures', 'Vice Studios', 'Human Stew Factory']",Arlen is sent to a fenced-off wasteland where undesirables are exiled to when she is kidnapped by a group of cannibals. She escapes and ends up on a journey to reunite a missing girl with her father.
96,Beverly Hills Cop II,1987-05-18,6.482,2314,35.531,en,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",28000000,299965036,103,"['Eddie Murphy Productions', 'Paramount', 'Don Simpson/Jerry Bruckheimer Films']","Axel Foley returns to the land of sunshine and palm trees to investigate the near-fatal shooting of police Captain Andrew Bogomil. With the help of Sgt. Taggart and Det. Rosewood, they soon uncover that the shooting is associated with a series of ""alphabet"" robberies masterminded by a heartless weapons kingpin—and the chase is on."
963,The Maltese Falcon,1941-10-18,7.721,1602,37.777,en,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",375000,1772000,100,['Warner Bros. Pictures'],"A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette."
588108,Hansan: Rising Dragon,2022-07-27,6.5,54,41.423,ko,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0,57500000,130,['Big Stone Pictures'],"In 1592, admiral Yi Sun-sin and his fleet face off against the might of the invading Japanese navy and its formidable warships. As the Korean forces fall into crisis, the admiral resorts to using his secret weapon, the dragon head ships known as geobukseon, in order to change the tide of this epic battle at sea."
97630,Zero Dark Thirty,2012-12-19,6.988,4361,31.028,en,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",40000000,132800000,157,"['Annapurna Pictures', 'First Light', 'Zero Dark Thirty, LLC', 'Mark Boal Productions']","A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011."
8328,Step Up 2: The Streets,2008-02-14,6.688,2233,33.523,en,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",23000000,150816700,98,"['Touchstone Pictures', 'Summit Entertainment', 'Offspring Entertainment', 'Walt Disney Studios']","When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets."
11130,The Princess Diaries 2: Royal Engagement,2004-08-06,6.681,3135,38.466,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",40000000,134734481,113,"['BrownHouse Productions', 'Walt Disney Pictures']","Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected..."
626735,Dog,2022-02-17,7.33,1450,36.79,en,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",20000000,84774243,101,"['FilmNation Entertainment', 'Metro-Goldwyn-Mayer', 'Free Association']",An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.
2289,Cold Mountain,2003-12-24,6.917,1702,38.445,en,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",79000000,173013509,154,"['Miramax', 'Mirage Enterprises', 'Castel Film', 'Cattleya', 'Bona Fide Productions']","In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor."
877817,Wolfs,2024-09-18,0.0,0,38.44,en,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,0,0,"['Smoke House Pictures', 'Plan B Entertainment', 'Apple Studios']","A professional fixer is hired to cover up a high profile crime. But when a second fixer shows up and the two ""lone wolves"" are forced to work together, they find their night spiraling out of control in ways that neither one of them expected."
1493,Miss Congeniality,2000-12-22,6.524,3773,30.517,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",45000000,212000000,111,"['Village Roadshow Pictures', 'Castle Rock Entertainment', 'NPV Entertainment', 'Fortis Films', 'Warner Bros. Pictures']","When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey."
4771,Gone Baby Gone,2007-09-18,7.305,3634,34.514,en,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",19000000,34600000,113,"['Miramax', 'The Ladd Company']","When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt, Beatrice McCready hires two private detectives, Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons—they're not cops and they know the tough neighborhood in which they all live."
12233,Oliver & Company,1988-11-18,6.731,1509,28.512,en,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",31000000,121000000,74,"['Walt Disney Pictures', 'Silver Screen Partners III', 'Walt Disney Feature Animation']","This animated take on Oliver Twist re-imagines Oliver as an adorable orphaned kitten who struggles to survive in New York City and falls in with a band of canine criminals led by an evil human. First, Oliver meets Dodger, a carefree mutt with street savoir faire. But when Oliver meets wealthy Jenny on one of the gang's thieving missions, his life changes forever."
1493,Miss Congeniality,2000-12-22,6.524,3773,30.517,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",45000000,212000000,111,"['Village Roadshow Pictures', 'Castle Rock Entertainment', 'NPV Entertainment', 'Fortis Films', 'Warner Bros. Pictures']","When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey."
4771,Gone Baby Gone,2007-09-18,7.305,3634,34.514,en,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",19000000,34600000,113,"['Miramax', 'The Ladd Company']","When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt, Beatrice McCready hires two private detectives, Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons—they're not cops and they know the tough neighborhood in which they all live."
12233,Oliver & Company,1988-11-18,6.731,1509,28.512,en,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",31000000,121000000,74,"['Walt Disney Pictures', 'Silver Screen Partners III', 'Walt Disney Feature Animation']","This animated take on Oliver Twist re-imagines Oliver as an adorable orphaned kitten who struggles to survive in New York City and falls in with a band of canine criminals led by an evil human. First, Oliver meets Dodger, a carefree mutt with street savoir faire. But when Oliver meets wealthy Jenny on one of the gang's thieving missions, his life changes forever."
614560,Mank,2020-11-13,6.707,1544,38.41,en,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",25000000,122252,132,['Netflix International Pictures'],1930s Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane.
23437,A Nightmare on Elm Street,2010-04-30,5.523,2601,38.408,en,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",35000000,115664037,95,"['Platinum Dunes', 'New Line Cinema', 'Warner Bros. Pictures']","The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl, a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer."
3175,Barry Lyndon,1975-12-18,8.004,2703,45.758,en,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",11000000,260131,185,"['Warner Bros. Pictures', 'Hawk Films', 'Peregrine']","An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon."
